date;product_code;rest_code;product_count
22.01.2013;824087;ќзерный;3
22.01.2013;824095;ќзерный;2
22.01.2013;824096;ќзерный;12
22.01.2013;824125;ќзерный;1
22.01.2013;824137;ќзерный;2
22.01.2013;824144;ќзерный;3
22.01.2013;824153;ќзерный;4
22.01.2013;824159;ќзерный;2
22.01.2013;824160;ќзерный;1
22.01.2013;824161;ќзерный;3
22.01.2013;882090;ќзерный;5
23.01.2013;824051;ќзерный;3
23.01.2013;824057;ќзерный;4
23.01.2013;824061;ќзерный;4
23.01.2013;824070;ќзерный;3
23.01.2013;824073;ќзерный;1
23.01.2013;824074;ќзерный;3
23.01.2013;824087;ќзерный;4
23.01.2013;824095;ќзерный;9
23.01.2013;824096;ќзерный;2
23.01.2013;824103;ќзерный;1
23.01.2013;824125;ќзерный;4
23.01.2013;824137;ќзерный;2
23.01.2013;824144;ќзерный;5
23.01.2013;824153;ќзерный;1
23.01.2013;824159;ќзерный;5
23.01.2013;824160;ќзерный;1
23.01.2013;824161;ќзерный;1
23.01.2013;824162;ќзерный;1
23.01.2013;882090;ќзерный;3
24.01.2013;824051;ќзерный;1
24.01.2013;824057;ќзерный;4
24.01.2013;824061;ќзерный;1
24.01.2013;824070;ќзерный;9
24.01.2013;824073;ќзерный;1
24.01.2013;824074;ќзерный;14
24.01.2013;824095;ќзерный;14
24.01.2013;824096;ќзерный;6
24.01.2013;824103;ќзерный;3
24.01.2013;824125;ќзерный;3
24.01.2013;824137;ќзерный;4
24.01.2013;824144;ќзерный;5
24.01.2013;824159;ќзерный;4
24.01.2013;824160;ќзерный;1
24.01.2013;824161;ќзерный;4
24.01.2013;824162;ќзерный;1
24.01.2013;882090;ќзерный;11
25.01.2013;824057;ќзерный;3
25.01.2013;824061;ќзерный;2
25.01.2013;824070;ќзерный;3
25.01.2013;824073;ќзерный;1
25.01.2013;824074;ќзерный;6
25.01.2013;824087;ќзерный;3
25.01.2013;824095;ќзерный;12
25.01.2013;824096;ќзерный;9
25.01.2013;824103;ќзерный;2
25.01.2013;824125;ќзерный;3
25.01.2013;824137;ќзерный;4
25.01.2013;824144;ќзерный;1
25.01.2013;824159;ќзерный;2
25.01.2013;824160;ќзерный;2
25.01.2013;824161;ќзерный;1
25.01.2013;824162;ќзерный;1
25.01.2013;882090;ќзерный;10
26.01.2013;824051;ќзерный;2
26.01.2013;824061;ќзерный;3
26.01.2013;824070;ќзерный;2
26.01.2013;824074;ќзерный;4
26.01.2013;824087;ќзерный;1
26.01.2013;824095;ќзерный;3
26.01.2013;824096;ќзерный;1
26.01.2013;824103;ќзерный;1
26.01.2013;824125;ќзерный;1
26.01.2013;824137;ќзерный;3
26.01.2013;824144;ќзерный;2
26.01.2013;824153;ќзерный;3
26.01.2013;824159;ќзерный;1
26.01.2013;824161;ќзерный;2
26.01.2013;824162;ќзерный;1
26.01.2013;882090;ќзерный;9
27.01.2013;824051;ќзерный;1
27.01.2013;824057;ќзерный;1
27.01.2013;824070;ќзерный;1
27.01.2013;824073;ќзерный;2
27.01.2013;824074;ќзерный;2
27.01.2013;824087;ќзерный;6
27.01.2013;824095;ќзерный;2
27.01.2013;824125;ќзерный;1
27.01.2013;824137;ќзерный;1
27.01.2013;824144;ќзерный;2
27.01.2013;824159;ќзерный;1
27.01.2013;824161;ќзерный;1
27.01.2013;882090;ќзерный;6
28.01.2013;824051;ќзерный;2
28.01.2013;824057;ќзерный;2
28.01.2013;824061;ќзерный;3
28.01.2013;824070;ќзерный;2
28.01.2013;824073;ќзерный;1
28.01.2013;824074;ќзерный;6
28.01.2013;824087;ќзерный;4
28.01.2013;824095;ќзерный;5
28.01.2013;824096;ќзерный;6
28.01.2013;824103;ќзерный;2
28.01.2013;824125;ќзерный;2
28.01.2013;824137;ќзерный;2
28.01.2013;824144;ќзерный;4
28.01.2013;824153;ќзерный;4
28.01.2013;824160;ќзерный;1
28.01.2013;882090;ќзерный;8
29.01.2013;824051;ќзерный;4
29.01.2013;824057;ќзерный;7
29.01.2013;824061;ќзерный;2
29.01.2013;824070;ќзерный;4
29.01.2013;824074;ќзерный;6
29.01.2013;824087;ќзерный;7
29.01.2013;824095;ќзерный;12
29.01.2013;824096;ќзерный;8
29.01.2013;824125;ќзерный;5
29.01.2013;824137;ќзерный;2
29.01.2013;824144;ќзерный;5
29.01.2013;824149;ќзерный;1
29.01.2013;824153;ќзерный;1
29.01.2013;824159;ќзерный;1
29.01.2013;824160;ќзерный;2
29.01.2013;824161;ќзерный;1
29.01.2013;824162;ќзерный;1
29.01.2013;882090;ќзерный;5
30.01.2013;824051;ќзерный;1
30.01.2013;824057;ќзерный;4
30.01.2013;824061;ќзерный;3
30.01.2013;824070;ќзерный;6
30.01.2013;824074;ќзерный;10
30.01.2013;824087;ќзерный;4
30.01.2013;824095;ќзерный;7
30.01.2013;824096;ќзерный;2
30.01.2013;824103;ќзерный;2
30.01.2013;824137;ќзерный;3
30.01.2013;824144;ќзерный;4
30.01.2013;824153;ќзерный;4
30.01.2013;824159;ќзерный;5
30.01.2013;882090;ќзерный;7
31.01.2013;824057;ќзерный;2
31.01.2013;824061;ќзерный;3
31.01.2013;824070;ќзерный;6
31.01.2013;824074;ќзерный;6
31.01.2013;824087;ќзерный;4
31.01.2013;824095;ќзерный;5
31.01.2013;824096;ќзерный;7
31.01.2013;824103;ќзерный;2
31.01.2013;824125;ќзерный;2
31.01.2013;824137;ќзерный;1
31.01.2013;824144;ќзерный;7
31.01.2013;824149;ќзерный;1
31.01.2013;824159;ќзерный;5
31.01.2013;824160;ќзерный;1
31.01.2013;882090;ќзерный;8
01.02.2013;824051;ќзерный;1
01.02.2013;824057;ќзерный;6
01.02.2013;824061;ќзерный;5
01.02.2013;824070;ќзерный;2
01.02.2013;824073;ќзерный;2
01.02.2013;824074;ќзерный;6
01.02.2013;824087;ќзерный;5
01.02.2013;824095;ќзерный;5
01.02.2013;824096;ќзерный;2
01.02.2013;824103;ќзерный;1
01.02.2013;824137;ќзерный;1
01.02.2013;824144;ќзерный;4
01.02.2013;824153;ќзерный;2
01.02.2013;824159;ќзерный;4
01.02.2013;824160;ќзерный;2
01.02.2013;824161;ќзерный;1
01.02.2013;882090;ќзерный;6
02.02.2013;824051;ќзерный;1
02.02.2013;824057;ќзерный;1
02.02.2013;824061;ќзерный;2
02.02.2013;824070;ќзерный;3
02.02.2013;824073;ќзерный;1
02.02.2013;824074;ќзерный;3
02.02.2013;824095;ќзерный;1
02.02.2013;824096;ќзерный;2
02.02.2013;824103;ќзерный;1
02.02.2013;824125;ќзерный;1
02.02.2013;824137;ќзерный;2
02.02.2013;824144;ќзерный;6
02.02.2013;824153;ќзерный;2
02.02.2013;824159;ќзерный;1
02.02.2013;882090;ќзерный;2
03.02.2013;824057;ќзерный;3
03.02.2013;824074;ќзерный;4
03.02.2013;824087;ќзерный;3
03.02.2013;824095;ќзерный;2
03.02.2013;824096;ќзерный;4
03.02.2013;824103;ќзерный;1
03.02.2013;824137;ќзерный;2
03.02.2013;824144;ќзерный;2
03.02.2013;824149;ќзерный;1
03.02.2013;824159;ќзерный;1
03.02.2013;824160;ќзерный;1
03.02.2013;824161;ќзерный;1
03.02.2013;882090;ќзерный;1
04.02.2013;824057;ќзерный;5
04.02.2013;824061;ќзерный;2
04.02.2013;824070;ќзерный;4
04.02.2013;824073;ќзерный;1
04.02.2013;824074;ќзерный;5
04.02.2013;824087;ќзерный;4
04.02.2013;824095;ќзерный;5
04.02.2013;824096;ќзерный;4
04.02.2013;824103;ќзерный;1
04.02.2013;824137;ќзерный;2
04.02.2013;824144;ќзерный;2
04.02.2013;824153;ќзерный;5
04.02.2013;824159;ќзерный;2
04.02.2013;824161;ќзерный;1
05.02.2013;824051;ќзерный;1
05.02.2013;824057;ќзерный;2
05.02.2013;824061;ќзерный;2
05.02.2013;824070;ќзерный;4
05.02.2013;824074;ќзерный;6
05.02.2013;824087;ќзерный;4
05.02.2013;824095;ќзерный;2
05.02.2013;824096;ќзерный;3
05.02.2013;824103;ќзерный;2
05.02.2013;824125;ќзерный;6
05.02.2013;824137;ќзерный;5
05.02.2013;824144;ќзерный;4
05.02.2013;824153;ќзерный;1
05.02.2013;824159;ќзерный;2
05.02.2013;824160;ќзерный;2
05.02.2013;824161;ќзерный;1
05.02.2013;882090;ќзерный;10
06.02.2013;824051;ќзерный;1
06.02.2013;824057;ќзерный;1
06.02.2013;824061;ќзерный;2
06.02.2013;824070;ќзерный;6
06.02.2013;824073;ќзерный;1
06.02.2013;824074;ќзерный;5
06.02.2013;824087;ќзерный;6
06.02.2013;824095;ќзерный;9
06.02.2013;824096;ќзерный;2
06.02.2013;824103;ќзерный;2
06.02.2013;824137;ќзерный;2
06.02.2013;824144;ќзерный;1
06.02.2013;824153;ќзерный;3
06.02.2013;824159;ќзерный;4
06.02.2013;824160;ќзерный;3
06.02.2013;824161;ќзерный;1
06.02.2013;882090;ќзерный;8
07.02.2013;824057;ќзерный;2
07.02.2013;824061;ќзерный;2
07.02.2013;824070;ќзерный;7
07.02.2013;824073;ќзерный;1
07.02.2013;824074;ќзерный;7
07.02.2013;824087;ќзерный;3
07.02.2013;824095;ќзерный;9
07.02.2013;824096;ќзерный;7
07.02.2013;824125;ќзерный;1
07.02.2013;824137;ќзерный;1
07.02.2013;824144;ќзерный;6
07.02.2013;824153;ќзерный;2
07.02.2013;824159;ќзерный;1
07.02.2013;824160;ќзерный;1
07.02.2013;882090;ќзерный;11
08.02.2013;824051;ќзерный;3
08.02.2013;824057;ќзерный;2
08.02.2013;824061;ќзерный;1
08.02.2013;824070;ќзерный;5
08.02.2013;824073;ќзерный;1
08.02.2013;824074;ќзерный;9
08.02.2013;824087;ќзерный;3
08.02.2013;824095;ќзерный;3
08.02.2013;824096;ќзерный;4
08.02.2013;824125;ќзерный;1
08.02.2013;824137;ќзерный;1
08.02.2013;824144;ќзерный;4
08.02.2013;824153;ќзерный;2
08.02.2013;824159;ќзерный;2
08.02.2013;824160;ќзерный;3
08.02.2013;824161;ќзерный;1
08.02.2013;882090;ќзерный;5
09.02.2013;824057;ќзерный;1
09.02.2013;824061;ќзерный;3
09.02.2013;824070;ќзерный;1
09.02.2013;824073;ќзерный;1
09.02.2013;824074;ќзерный;7
09.02.2013;824087;ќзерный;3
09.02.2013;824095;ќзерный;4
09.02.2013;824096;ќзерный;1
09.02.2013;824103;ќзерный;2
09.02.2013;824125;ќзерный;2
09.02.2013;824137;ќзерный;1
09.02.2013;824144;ќзерный;1
09.02.2013;824153;ќзерный;1
09.02.2013;824159;ќзерный;2
09.02.2013;882090;ќзерный;8
10.02.2013;824051;ќзерный;1
10.02.2013;824057;ќзерный;1
10.02.2013;824061;ќзерный;2
10.02.2013;824073;ќзерный;1
10.02.2013;824074;ќзерный;4
10.02.2013;824087;ќзерный;1
10.02.2013;824095;ќзерный;2
10.02.2013;824096;ќзерный;5
10.02.2013;824103;ќзерный;1
10.02.2013;824137;ќзерный;1
10.02.2013;824160;ќзерный;2
10.02.2013;824161;ќзерный;1
10.02.2013;882090;ќзерный;4
11.02.2013;824051;ќзерный;4
11.02.2013;824057;ќзерный;2
11.02.2013;824061;ќзерный;8
11.02.2013;824070;ќзерный;2
11.02.2013;824074;ќзерный;5
11.02.2013;824087;ќзерный;3
11.02.2013;824095;ќзерный;6
11.02.2013;824096;ќзерный;4
11.02.2013;824125;ќзерный;1
11.02.2013;824144;ќзерный;4
11.02.2013;824153;ќзерный;1
11.02.2013;824159;ќзерный;2
11.02.2013;824161;ќзерный;1
11.02.2013;824162;ќзерный;1
11.02.2013;882090;ќзерный;4
12.02.2013;824051;ќзерный;2
12.02.2013;824057;ќзерный;6
12.02.2013;824061;ќзерный;1
12.02.2013;824070;ќзерный;4
12.02.2013;824074;ќзерный;5
12.02.2013;824087;ќзерный;2
12.02.2013;824095;ќзерный;4
12.02.2013;824096;ќзерный;4
12.02.2013;824103;ќзерный;1
12.02.2013;824137;ќзерный;1
12.02.2013;824144;ќзерный;6
12.02.2013;824153;ќзерный;1
12.02.2013;824159;ќзерный;1
12.02.2013;824160;ќзерный;1
12.02.2013;824161;ќзерный;1
12.02.2013;824162;ќзерный;4
12.02.2013;882090;ќзерный;11
13.02.2013;824051;ќзерный;1
13.02.2013;824057;ќзерный;1
13.02.2013;824061;ќзерный;2
13.02.2013;824070;ќзерный;8
13.02.2013;824074;ќзерный;8
13.02.2013;824087;ќзерный;1
13.02.2013;824095;ќзерный;7
13.02.2013;824096;ќзерный;4
13.02.2013;824103;ќзерный;2
13.02.2013;824125;ќзерный;1
13.02.2013;824137;ќзерный;1
13.02.2013;824144;ќзерный;8
13.02.2013;824153;ќзерный;6
13.02.2013;824161;ќзерный;1
13.02.2013;824162;ќзерный;4
13.02.2013;882090;ќзерный;7
14.02.2013;824051;ќзерный;1
14.02.2013;824057;ќзерный;3
14.02.2013;824061;ќзерный;1
14.02.2013;824070;ќзерный;5
14.02.2013;824074;ќзерный;6
14.02.2013;824087;ќзерный;1
14.02.2013;824095;ќзерный;4
14.02.2013;824096;ќзерный;6
14.02.2013;824103;ќзерный;2
14.02.2013;824125;ќзерный;5
14.02.2013;824137;ќзерный;3
14.02.2013;824144;ќзерный;2
14.02.2013;824153;ќзерный;1
14.02.2013;824159;ќзерный;2
14.02.2013;824161;ќзерный;1
14.02.2013;824162;ќзерный;2
14.02.2013;882090;ќзерный;5
15.02.2013;824051;ќзерный;9
15.02.2013;824057;ќзерный;1
15.02.2013;824070;ќзерный;7
15.02.2013;824074;ќзерный;6
15.02.2013;824087;ќзерный;4
15.02.2013;824095;ќзерный;3
15.02.2013;824096;ќзерный;2
15.02.2013;824125;ќзерный;1
15.02.2013;824137;ќзерный;2
15.02.2013;824153;ќзерный;2
15.02.2013;824161;ќзерный;2
15.02.2013;824162;ќзерный;2
15.02.2013;882090;ќзерный;4
16.02.2013;824051;ќзерный;3
16.02.2013;824057;ќзерный;2
16.02.2013;824061;ќзерный;1
16.02.2013;824070;ќзерный;2
16.02.2013;824074;ќзерный;8
16.02.2013;824087;ќзерный;3
16.02.2013;824095;ќзерный;2
16.02.2013;824096;ќзерный;2
16.02.2013;824103;ќзерный;2
16.02.2013;824125;ќзерный;2
16.02.2013;824137;ќзерный;4
16.02.2013;824144;ќзерный;3
16.02.2013;824153;ќзерный;4
16.02.2013;824159;ќзерный;2
16.02.2013;824160;ќзерный;1
16.02.2013;882090;ќзерный;8
17.02.2013;824057;ќзерный;2
17.02.2013;824061;ќзерный;1
17.02.2013;824070;ќзерный;1
17.02.2013;824074;ќзерный;2
17.02.2013;824087;ќзерный;3
17.02.2013;824095;ќзерный;2
17.02.2013;824096;ќзерный;2
17.02.2013;824103;ќзерный;1
17.02.2013;824137;ќзерный;2
17.02.2013;824144;ќзерный;1
17.02.2013;824153;ќзерный;4
17.02.2013;824159;ќзерный;3
17.02.2013;824160;ќзерный;1
17.02.2013;882090;ќзерный;3
18.02.2013;824051;ќзерный;3
18.02.2013;824057;ќзерный;2
18.02.2013;824061;ќзерный;4
18.02.2013;824070;ќзерный;2
18.02.2013;824074;ќзерный;6
18.02.2013;824087;ќзерный;5
18.02.2013;824095;ќзерный;7
18.02.2013;824096;ќзерный;1
18.02.2013;824103;ќзерный;1
18.02.2013;824137;ќзерный;1
18.02.2013;824144;ќзерный;2
18.02.2013;824149;ќзерный;1
18.02.2013;824153;ќзерный;2
18.02.2013;824159;ќзерный;2
18.02.2013;824160;ќзерный;1
18.02.2013;824161;ќзерный;3
18.02.2013;824162;ќзерный;1
18.02.2013;882090;ќзерный;4
19.02.2013;824051;ќзерный;1
19.02.2013;824057;ќзерный;1
19.02.2013;824061;ќзерный;1
19.02.2013;824070;ќзерный;5
19.02.2013;824074;ќзерный;3
19.02.2013;824087;ќзерный;5
19.02.2013;824095;ќзерный;8
19.02.2013;824096;ќзерный;2
19.02.2013;824103;ќзерный;1
19.02.2013;824125;ќзерный;2
19.02.2013;824137;ќзерный;1
19.02.2013;824144;ќзерный;2
19.02.2013;824153;ќзерный;2
19.02.2013;824159;ќзерный;3
19.02.2013;824161;ќзерный;2
19.02.2013;882090;ќзерный;6
20.02.2013;824051;ќзерный;1
20.02.2013;824057;ќзерный;2
20.02.2013;824061;ќзерный;4
20.02.2013;824070;ќзерный;5
20.02.2013;824073;ќзерный;2
20.02.2013;824074;ќзерный;4
20.02.2013;824087;ќзерный;1
20.02.2013;824095;ќзерный;6
20.02.2013;824096;ќзерный;1
20.02.2013;824103;ќзерный;2
20.02.2013;824125;ќзерный;2
20.02.2013;824144;ќзерный;4
20.02.2013;824153;ќзерный;5
20.02.2013;824159;ќзерный;7
20.02.2013;824161;ќзерный;3
20.02.2013;824162;ќзерный;3
20.02.2013;882090;ќзерный;6
21.02.2013;824051;ќзерный;2
21.02.2013;824057;ќзерный;3
21.02.2013;824070;ќзерный;5
21.02.2013;824074;ќзерный;8
21.02.2013;824087;ќзерный;4
21.02.2013;824095;ќзерный;8
21.02.2013;824096;ќзерный;3
21.02.2013;824103;ќзерный;1
21.02.2013;824137;ќзерный;2
21.02.2013;824144;ќзерный;1
21.02.2013;824153;ќзерный;4
21.02.2013;824159;ќзерный;2
21.02.2013;824161;ќзерный;1
21.02.2013;882090;ќзерный;11
22.02.2013;824051;ќзерный;1
22.02.2013;824057;ќзерный;4
22.02.2013;824061;ќзерный;3
22.02.2013;824070;ќзерный;4
22.02.2013;824073;ќзерный;1
22.02.2013;824074;ќзерный;7
22.02.2013;824087;ќзерный;3
22.02.2013;824095;ќзерный;4
22.02.2013;824096;ќзерный;3
22.02.2013;824103;ќзерный;1
22.02.2013;824125;ќзерный;2
22.02.2013;824137;ќзерный;2
22.02.2013;824144;ќзерный;5
22.02.2013;824153;ќзерный;2
22.02.2013;824159;ќзерный;1
22.02.2013;824161;ќзерный;3
22.02.2013;882090;ќзерный;6
23.02.2013;824051;ќзерный;2
23.02.2013;824057;ќзерный;2
23.02.2013;824061;ќзерный;1
23.02.2013;824070;ќзерный;2
23.02.2013;824073;ќзерный;1
23.02.2013;824074;ќзерный;2
23.02.2013;824087;ќзерный;2
23.02.2013;824096;ќзерный;2
23.02.2013;824103;ќзерный;2
23.02.2013;824137;ќзерный;2
23.02.2013;824149;ќзерный;3
23.02.2013;824159;ќзерный;1
23.02.2013;824162;ќзерный;1
23.02.2013;882090;ќзерный;4
24.02.2013;824057;ќзерный;2
24.02.2013;824061;ќзерный;3
24.02.2013;824070;ќзерный;2
24.02.2013;824073;ќзерный;1
24.02.2013;824074;ќзерный;5
24.02.2013;824087;ќзерный;7
24.02.2013;824095;ќзерный;2
24.02.2013;824096;ќзерный;3
24.02.2013;824103;ќзерный;1
24.02.2013;824137;ќзерный;3
24.02.2013;824144;ќзерный;1
24.02.2013;824153;ќзерный;4
24.02.2013;824160;ќзерный;2
24.02.2013;882090;ќзерный;8
25.02.2013;824051;ќзерный;1
25.02.2013;824057;ќзерный;4
25.02.2013;824061;ќзерный;6
25.02.2013;824070;ќзерный;4
25.02.2013;824073;ќзерный;1
25.02.2013;824074;ќзерный;10
25.02.2013;824087;ќзерный;4
25.02.2013;824095;ќзерный;5
25.02.2013;824096;ќзерный;7
25.02.2013;824103;ќзерный;2
25.02.2013;824144;ќзерный;6
25.02.2013;824153;ќзерный;1
25.02.2013;824159;ќзерный;2
25.02.2013;824160;ќзерный;2
25.02.2013;824161;ќзерный;1
25.02.2013;824162;ќзерный;1
25.02.2013;882090;ќзерный;6
26.02.2013;824051;ќзерный;3
26.02.2013;824057;ќзерный;3
26.02.2013;824061;ќзерный;2
26.02.2013;824070;ќзерный;1
26.02.2013;824074;ќзерный;10
26.02.2013;824087;ќзерный;4
26.02.2013;824095;ќзерный;7
26.02.2013;824096;ќзерный;4
26.02.2013;824103;ќзерный;1
26.02.2013;824125;ќзерный;3
26.02.2013;824137;ќзерный;2
26.02.2013;824144;ќзерный;5
26.02.2013;824153;ќзерный;1
26.02.2013;824160;ќзерный;1
26.02.2013;882090;ќзерный;8
27.02.2013;824051;ќзерный;2
27.02.2013;824057;ќзерный;1
27.02.2013;824061;ќзерный;2
27.02.2013;824070;ќзерный;5
27.02.2013;824074;ќзерный;9
27.02.2013;824087;ќзерный;3
27.02.2013;824095;ќзерный;8
27.02.2013;824096;ќзерный;8
27.02.2013;824103;ќзерный;2
27.02.2013;824137;ќзерный;1
27.02.2013;824144;ќзерный;3
27.02.2013;824153;ќзерный;3
27.02.2013;824159;ќзерный;2
27.02.2013;824160;ќзерный;1
27.02.2013;882090;ќзерный;11
28.02.2013;824051;ќзерный;5
28.02.2013;824057;ќзерный;2
28.02.2013;824061;ќзерный;7
28.02.2013;824070;ќзерный;2
28.02.2013;824073;ќзерный;2
28.02.2013;824074;ќзерный;7
28.02.2013;824087;ќзерный;4
28.02.2013;824095;ќзерный;6
28.02.2013;824096;ќзерный;2
28.02.2013;824125;ќзерный;1
28.02.2013;824137;ќзерный;3
28.02.2013;824144;ќзерный;3
28.02.2013;824149;ќзерный;2
28.02.2013;824153;ќзерный;2
28.02.2013;824159;ќзерный;1
28.02.2013;824160;ќзерный;2
28.02.2013;882090;ќзерный;10
01.03.2013;824051;ќзерный;1
01.03.2013;824057;ќзерный;1
01.03.2013;824061;ќзерный;7
01.03.2013;824070;ќзерный;3
01.03.2013;824074;ќзерный;5
01.03.2013;824087;ќзерный;7
01.03.2013;824095;ќзерный;3
01.03.2013;824096;ќзерный;5
01.03.2013;824103;ќзерный;2
01.03.2013;824125;ќзерный;4
01.03.2013;824137;ќзерный;1
01.03.2013;824144;ќзерный;2
01.03.2013;824153;ќзерный;3
01.03.2013;824159;ќзерный;3
01.03.2013;824161;ќзерный;2
01.03.2013;824162;ќзерный;1
01.03.2013;882090;ќзерный;9
02.03.2013;824051;ќзерный;1
02.03.2013;824057;ќзерный;2
02.03.2013;824073;ќзерный;2
02.03.2013;824074;ќзерный;3
02.03.2013;824087;ќзерный;3
02.03.2013;824095;ќзерный;1
02.03.2013;824096;ќзерный;5
02.03.2013;824125;ќзерный;1
02.03.2013;824137;ќзерный;4
02.03.2013;824144;ќзерный;1
02.03.2013;824159;ќзерный;1
02.03.2013;882090;ќзерный;5
03.03.2013;824051;ќзерный;2
03.03.2013;824057;ќзерный;1
03.03.2013;824061;ќзерный;3
03.03.2013;824073;ќзерный;2
03.03.2013;824074;ќзерный;6
03.03.2013;824087;ќзерный;2
03.03.2013;824095;ќзерный;2
03.03.2013;824096;ќзерный;5
03.03.2013;824103;ќзерный;1
03.03.2013;824125;ќзерный;1
03.03.2013;824153;ќзерный;2
03.03.2013;824161;ќзерный;1
03.03.2013;824162;ќзерный;1
03.03.2013;882090;ќзерный;1
04.03.2013;824051;ќзерный;2
04.03.2013;824057;ќзерный;1
04.03.2013;824061;ќзерный;6
04.03.2013;824070;ќзерный;5
04.03.2013;824073;ќзерный;1
04.03.2013;824074;ќзерный;6
04.03.2013;824087;ќзерный;7
04.03.2013;824095;ќзерный;7
04.03.2013;824096;ќзерный;5
04.03.2013;824103;ќзерный;3
04.03.2013;824125;ќзерный;4
04.03.2013;824137;ќзерный;1
04.03.2013;824159;ќзерный;4
04.03.2013;824162;ќзерный;1
04.03.2013;882090;ќзерный;4
05.03.2013;824051;ќзерный;1
05.03.2013;824057;ќзерный;4
05.03.2013;824061;ќзерный;4
05.03.2013;824070;ќзерный;1
05.03.2013;824073;ќзерный;1
05.03.2013;824074;ќзерный;10
05.03.2013;824087;ќзерный;3
05.03.2013;824095;ќзерный;10
05.03.2013;824096;ќзерный;7
05.03.2013;824125;ќзерный;3
05.03.2013;824137;ќзерный;1
05.03.2013;824144;ќзерный;5
05.03.2013;824153;ќзерный;2
05.03.2013;824159;ќзерный;3
05.03.2013;824160;ќзерный;1
05.03.2013;824161;ќзерный;3
05.03.2013;882090;ќзерный;8
06.03.2013;824057;ќзерный;5
06.03.2013;824061;ќзерный;4
06.03.2013;824070;ќзерный;3
06.03.2013;824073;ќзерный;1
06.03.2013;824074;ќзерный;9
06.03.2013;824087;ќзерный;8
06.03.2013;824095;ќзерный;-2
06.03.2013;824095;ќзерный;5
06.03.2013;824096;ќзерный;1
06.03.2013;824125;ќзерный;1
06.03.2013;824137;ќзерный;2
06.03.2013;824144;ќзерный;8
06.03.2013;824153;ќзерный;2
06.03.2013;824159;ќзерный;1
06.03.2013;824161;ќзерный;1
06.03.2013;882090;ќзерный;8
07.03.2013;824051;ќзерный;2
07.03.2013;824057;ќзерный;3
07.03.2013;824061;ќзерный;5
07.03.2013;824070;ќзерный;1
07.03.2013;824074;ќзерный;10
07.03.2013;824087;ќзерный;5
07.03.2013;824095;ќзерный;5
07.03.2013;824096;ќзерный;5
07.03.2013;824125;ќзерный;1
07.03.2013;824137;ќзерный;2
07.03.2013;824144;ќзерный;3
07.03.2013;824149;ќзерный;1
07.03.2013;824153;ќзерный;4
07.03.2013;824159;ќзерный;1
07.03.2013;824161;ќзерный;1
07.03.2013;882090;ќзерный;8
08.03.2013;824051;ќзерный;2
08.03.2013;824057;ќзерный;3
08.03.2013;824061;ќзерный;2
08.03.2013;824070;ќзерный;1
08.03.2013;824073;ќзерный;1
08.03.2013;824074;ќзерный;3
08.03.2013;824087;ќзерный;2
08.03.2013;824095;ќзерный;1
08.03.2013;824096;ќзерный;2
08.03.2013;824103;ќзерный;1
08.03.2013;824137;ќзерный;2
08.03.2013;824144;ќзерный;2
08.03.2013;824153;ќзерный;2
08.03.2013;824159;ќзерный;2
08.03.2013;824160;ќзерный;2
08.03.2013;824161;ќзерный;1
08.03.2013;882090;ќзерный;3
09.03.2013;824057;ќзерный;1
09.03.2013;824061;ќзерный;1
09.03.2013;824070;ќзерный;3
09.03.2013;824073;ќзерный;1
09.03.2013;824074;ќзерный;3
09.03.2013;824095;ќзерный;1
09.03.2013;824144;ќзерный;1
09.03.2013;824153;ќзерный;1
09.03.2013;824159;ќзерный;1
09.03.2013;824160;ќзерный;1
09.03.2013;824161;ќзерный;1
09.03.2013;882090;ќзерный;2
10.03.2013;824057;ќзерный;1
10.03.2013;824070;ќзерный;2
10.03.2013;824073;ќзерный;1
10.03.2013;824074;ќзерный;4
10.03.2013;824087;ќзерный;2
10.03.2013;824095;ќзерный;2
10.03.2013;824096;ќзерный;3
10.03.2013;824103;ќзерный;3
10.03.2013;824125;ќзерный;1
10.03.2013;824144;ќзерный;2
10.03.2013;824149;ќзерный;2
10.03.2013;824153;ќзерный;1
10.03.2013;824159;ќзерный;2
10.03.2013;824161;ќзерный;1
10.03.2013;824162;ќзерный;1
10.03.2013;882090;ќзерный;2
11.03.2013;824051;ќзерный;1
11.03.2013;824057;ќзерный;2
11.03.2013;824061;ќзерный;2
11.03.2013;824070;ќзерный;4
11.03.2013;824074;ќзерный;3
11.03.2013;824095;ќзерный;7
11.03.2013;824096;ќзерный;4
11.03.2013;824103;ќзерный;3
11.03.2013;824125;ќзерный;1
11.03.2013;824137;ќзерный;1
11.03.2013;824144;ќзерный;3
11.03.2013;824149;ќзерный;2
11.03.2013;824153;ќзерный;1
11.03.2013;824159;ќзерный;4
11.03.2013;824160;ќзерный;1
11.03.2013;824161;ќзерный;1
11.03.2013;882090;ќзерный;5
12.03.2013;824051;ќзерный;2
12.03.2013;824057;ќзерный;3
12.03.2013;824061;ќзерный;6
12.03.2013;824070;ќзерный;6
12.03.2013;824074;ќзерный;5
12.03.2013;824087;ќзерный;8
12.03.2013;824095;ќзерный;3
12.03.2013;824096;ќзерный;4
12.03.2013;824103;ќзерный;3
12.03.2013;824144;ќзерный;4
12.03.2013;824153;ќзерный;3
12.03.2013;824159;ќзерный;2
12.03.2013;824161;ќзерный;1
12.03.2013;882090;ќзерный;9
13.03.2013;824051;ќзерный;1
13.03.2013;824057;ќзерный;2
